retailer_id,store_id,shipment_id,shipped_dttm,refund_id,refund_created_dttm,return_reason,return_kind,goods_sum,cogs_sum,retailer_sku,product_sku,master_category,parent_category,item_return_quantity,item_price,total_item_price,total_item_return_sum,total_item_sum,marking_system,order_state
8,450,7426861378564696576,,,2022-12-12T05:21:32,Отмена заказа,full,1085.54,1105.54,192610,68159,"Оливки, маслины, каперсы",Консервированные продукты,1.0,99.99,99.99,99.99,99.99,,canceled
8,450,7426861378564696576,,,2022-12-12T05:21:32,Отмена заказа,full,1085.54,1105.54,480491,127050,Сосиски и сардельки,Колбасные изделия и мясные деликатесы,1.0,109.24,109.24,109.24,109.24,{mercury},canceled
8,450,7426861378564696576,,,2022-12-12T05:21:32,Отмена заказа,full,1085.54,1105.54,300886,70237,Свежие овощи,"Овощи, зелень, грибы",2.834,19.89,56.37,56.37,56.37,,canceled
8,450,7426861378564696576,,,2022-12-12T05:21:32,Отмена заказа,full,1085.54,1105.54,432631,71695,Вода питьевая и минеральная,Безалкогольные напитки и соки,2.0,36.89,36.89,73.78,73.78,{chestny_znak},canceled
8,151,1848143636046159204,2022-12-02T11:56:04,620293,2022-12-04T17:09:27,Отказ от позиции(й),part,1229.27,1090.87,351347,225344,Супы и основные блюда,Готовые блюда и полуфабрикаты,0.639,500.07,319.54,319.54,319.54,{mercury},complete
1,102,6702424054986860516,2024-02-11T18:23:16,4365468,2024-02-11T18:40:56,Недовоз,part,2513.5,2238.48,121931,15320414,Корма для животных,Товары для животных,1.0,20.81,20.81,20.81,208.1,{mercury},complete
24,1001,12182484339776911584,2022-11-12T01:56:34,611655,2022-12-03T02:34:50,Качество товара,part,2540.52,2152.89,544813,19737462,Морепродукты,Рыба и морепродукты,1.002,549.99,551.09,551.09,551.09,,complete
15,255,2715217583684678346,2022-12-16T05:31:30,693841,2022-12-16T05:47:50,Качество товара,part,2262.59,2151.37,821698,1660905,Мед,Сладости,0.454,403.99,183.41,183.41,183.41,,complete
8,410,13352998391963919626,2023-09-21T16:06:33,2629724,2023-09-21T16:17:47,Скрытый дефект,part,2024.21,1698.55,252399,1494302,Рыба,Рыба и морепродукты,2.0,224.64,85.59,171.18,171.18,{mercury},complete
8,1085,17546601433560173087,2022-12-08T16:11:47,645945,2022-12-08T16:43:41,Качество товара,part,2897.11,2536.13,300886,70237,Свежие овощи,"Овощи, зелень, грибы",1.922,29.06,55.85,55.85,55.85,,complete
122,2393,7092038009508014633,2023-01-18T14:23:19,884959,2023-01-18T14:34:06,Недовоз,part,934.42,947.5,9072651210,15066611,Свежие овощи,"Овощи, зелень, грибы",2.064,28.99,59.84,59.84,59.84,,complete
8,454,696889153839475312,2024-04-27T12:31:57,5358225,2024-04-27T15:14:50,Качество товара,part,2166.4,1787.08,469650,197974,Колбасы,Колбасные изделия и мясные деликатесы,1.0,294.79,294.79,294.79,294.79,{mercury},complete
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,347154,134387,Мясные деликатесы и копчености,Колбасные изделия и мясные деликатесы,1.018,771.99,787.43,787.43,787.43,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,513391,211750,Свежие овощи,"Овощи, зелень, грибы",1.0,139.99,139.99,139.99,139.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,395853,19283980,Все для выпечки и десертов,Бакалея,2.0,39.98,39.98,79.96,79.96,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,24272,94664,Конфеты и сладкие подарочные наборы,Сладости,1.0,159.99,159.99,159.99,159.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,38080,23059072,"Соусы, маринады","Соусы, специи и приправы",1.0,99.9,99.9,99.9,99.9,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,508565,905459,"Хлеб, тосты, лаваш",Хлеб и выпечка,1.0,74.99,74.99,74.99,74.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,519491,15164102,Колбасы,Колбасные изделия и мясные деликатесы,1.062,454.99,482.29,482.29,482.29,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,944129,133920,Майонез,"Соусы, специи и приправы",1.0,194.49,194.49,194.49,194.49,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,970605,19945962,"Зелень, салаты, смеси","Овощи, зелень, грибы",1.0,79.99,79.99,79.99,79.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,698976,451027,Свежие овощи,"Овощи, зелень, грибы",1.0,119.99,119.99,119.99,119.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,858297,1134308,Макаронные изделия и паста,Бакалея,1.0,89.9,89.9,89.9,89.9,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,38079,23093828,"Соусы, маринады","Соусы, специи и приправы",1.0,99.9,99.9,99.9,99.9,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,310724,198538,Мясо птицы,Мясо и птица,0.99,339.0,335.61,335.61,335.61,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,121100,116258,Свежие овощи,"Овощи, зелень, грибы",1.0,89.99,89.99,89.99,89.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,953394,18394626,Кетчуп,"Соусы, специи и приправы",1.0,159.96,159.96,159.96,159.96,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,13604,21628478,"Сухари, баранки, сушки",Хлеб и выпечка,1.0,74.99,74.99,74.99,74.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,90930,19267996,Сливки,"Молочные продукты, яйца",1.0,94.96,94.96,94.96,94.96,"{mercury,chestny_znak}",canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,374633,1474502,Полуфабрикаты из мяса и птицы,Мясо и птица,1.0,179.9,179.9,179.9,179.9,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,530156,104603,"Чипсы, сухарики, попкорн, снеки","Чипсы, сухарики, снеки",2.0,39.99,39.99,79.98,79.98,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,989733,248833,Сосиски и сардельки,Колбасные изделия и мясные деликатесы,1.0,302.99,302.99,302.99,302.99,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,38058,27049272,"Соусы, маринады","Соусы, специи и приправы",1.0,99.9,99.9,99.9,99.9,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,142036,32341467,Квас,Безалкогольные напитки и соки,1.0,99.9,99.9,99.9,99.9,,canceled
15,272,5361328682712351675,,,2024-05-09T09:08:41,Отмена заказа,full,4686.96,4656.33,437763,59759,Средства для стирки,Стирка и уход за одеждой,1.0,759.96,759.96,759.96,759.96,,canceled
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,369254,153584,"Зелень, салаты, смеси","Овощи, зелень, грибы",1.0,50.0,50.0,50.0,50.0,,complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,550500,36592,Йогурты,"Молочные продукты, яйца",2.0,63.9,63.9,127.8,127.8,"{mercury,chestny_znak_b2b,chestny_znak}",complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,549329,41835,Закуски из рыбы и морепродуктов,Рыба и морепродукты,1.0,85.41,85.41,85.41,85.41,{mercury},complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,611319,98065,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,279.3,279.3,279.3,279.3,{mercury},complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,344647,15012630,Средства для стирки,Стирка и уход за одеждой,1.0,849.0,849.0,849.0,849.0,,complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,660168,138855,Средства для ванных комнат и туалета,Чистящие и моющие средства,1.0,399.0,399.0,399.0,399.0,,complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,82524,1313850,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,189.0,189.0,189.0,189.0,{mercury},complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,528651,30289,Салаты и закуски,Готовые блюда и полуфабрикаты,1.0,109.0,109.0,109.0,109.0,,complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,417295,40072,Средства для кухни и кухонной техники,Чистящие и моющие средства,1.0,296.0,296.0,296.0,296.0,,complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,539468,31103,Йогурты,"Молочные продукты, яйца",2.0,63.9,63.9,127.8,127.8,"{mercury,chestny_znak_b2b,chestny_znak}",complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,147640,246337,Консервы из рыбы и морепродуктов,Консервированные продукты,1.0,169.0,169.0,169.0,169.0,{mercury},complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,549325,15293646,Закуски из рыбы и морепродуктов,Рыба и морепродукты,1.0,89.9,89.9,89.9,89.9,{mercury},complete
1,136,16791969302255319263,2024-03-31T13:38:07,5027790,2024-04-01T17:39:15,Недовоз,full,3620.21,3129.88,268895,18286,Средства для стирки,Стирка и уход за одеждой,1.0,849.0,849.0,849.0,849.0,,complete
15,92,6871336277928838149,,4334650,2024-02-10T11:34:36,Отмена заказа,full,1138.8,1138.8,210,28812333,Корма для животных,Товары для животных,11.0,21.9,21.9,240.9,240.9,,canceled
15,92,6871336277928838149,,4334650,2024-02-10T11:34:36,Отмена заказа,full,1138.8,1138.8,158,20569118,Корма для животных,Товары для животных,10.0,21.9,21.9,219.0,219.0,,canceled
15,92,6871336277928838149,,4334650,2024-02-10T11:34:36,Отмена заказа,full,1138.8,1138.8,206,22004614,Корма для животных,Товары для животных,10.0,21.9,21.9,219.0,219.0,,canceled
15,92,6871336277928838149,,4334650,2024-02-10T11:34:36,Отмена заказа,full,1138.8,1138.8,128,20626941,Корма для животных,Товары для животных,11.0,21.9,21.9,240.9,240.9,,canceled
15,92,6871336277928838149,,4334650,2024-02-10T11:34:36,Отмена заказа,full,1138.8,1138.8,147,20578869,Корма для животных,Товары для животных,10.0,21.9,21.9,219.0,219.0,,canceled
1,14,4609967637369887294,2022-11-27T16:51:34,582181,2022-11-27T17:01:17,Недовоз,part,3428.09,4240.33,4183,19851,Вода питьевая и минеральная,Безалкогольные напитки и соки,2.0,99.9,99.9,199.8,1398.6,"{chestny_znak_b2b,chestny_znak}",complete
8,697,4189250653748565337,2022-12-21T08:09:11,726009,2022-12-21T09:50:50,Качество товара,part,1031.67,888.34,558616,1372066,Грибы,"Овощи, зелень, грибы",1.0,135.08,135.08,135.08,135.08,,complete
8,785,5744813812547787115,2022-11-04T11:54:50,480838,2022-11-04T12:48:38,Качество товара,part,2414.51,1975.7,11458,218663,Свежие фрукты,Фрукты и ягоды,0.944,84.45,79.72,79.72,79.72,,complete
8,790,10171642547537851876,2023-02-12T13:58:31,1031280,2023-02-14T17:58:09,Качество товара,part,2095.8,1761.16,356849,74109,Сыры,Сыры,1.0,109.31,109.31,109.31,109.31,"{mercury,chestny_znak}",complete
8,790,10171642547537851876,2023-02-12T13:58:31,1031877,2023-02-14T21:52:06,Качество товара,part,2095.8,1761.16,360541,258978,"Хлеб, тосты, лаваш",Хлеб и выпечка,2.0,16.38,16.38,32.76,32.76,,complete
8,790,10171642547537851876,2023-02-12T13:58:31,1031280,2023-02-14T17:58:09,Качество товара,part,2095.8,1761.16,666367,21547404,Сыры,Сыры,1.0,135.99,135.99,135.99,135.99,"{mercury,chestny_znak}",complete
8,419,4068637806638440953,2022-10-29T07:16:55,461500,2022-10-29T10:00:24,Недовоз,part,1447.01,2612.83,179799,10181,Молоко,"Молочные продукты, яйца",1.0,69.99,69.99,69.99,69.99,"{mercury,chestny_znak}",complete
1,14,6356421645403679114,2022-10-19T07:50:30,431992,2022-10-19T08:06:55,Отказ от позиции(й),part,2940.82,2679.87,74860,228651,Овощные консервы и соленья,Консервированные продукты,1.0,139.0,139.0,139.0,139.0,,complete
15,253,12634744678786509496,2022-12-03T17:44:08,615826,2022-12-03T19:45:39,Недовоз,part,1504.26,1565.67,736367,17890691,"Крупы, бобы",Бакалея,1.0,52.99,52.99,52.99,52.99,,complete
15,253,12634744678786509496,2022-12-03T17:44:08,615826,2022-12-03T19:45:39,Недовоз,part,1504.26,1565.67,34810,15163482,"Хлеб, тосты, лаваш",Хлеб и выпечка,2.0,10.9,10.9,21.8,21.8,,complete
